text_id,GPEs,neg,neu,pos,compound
1271,,0.381,0.619,0.0,-0.5719
1274,,0.0,0.702,0.298,0.5267
1277,,0.246,0.647,0.108,-0.4826
1279,['Wisconsin'],0.0,0.613,0.387,0.743
1280,,0.0,1.0,0.0,0.0
1283,['South Carolina'],0.0,1.0,0.0,0.0
1285,,0.0,0.824,0.176,0.4939
1290,,0.0,1.0,0.0,0.0
1291,,0.474,0.526,0.0,-0.743
1292,,0.322,0.678,0.0,-0.5859
1293,['America'],0.174,0.826,0.0,-0.2732
1296,"['US', 'North Korea']",0.0,1.0,0.0,0.0
1297,"['Michigan', 'Mississippi']",0.0,0.769,0.231,0.4588
1298,['Rubio'],0.0,0.684,0.316,0.5719
1301,,0.0,1.0,0.0,0.0
1304,,0.196,0.804,0.0,-0.296
1307,,0.0,1.0,0.0,0.0
1313,,0.0,0.652,0.348,0.4939
1315,"['Iowa', 'Clinton', 'Rubio']",0.0,0.714,0.286,0.34
1318,['Iran'],0.0,1.0,0.0,0.0
1319,,0.0,1.0,0.0,0.0
1321,['Iran'],0.174,0.826,0.0,-0.2263
1323,,0.295,0.705,0.0,-0.5574
1326,,0.184,0.563,0.253,0.1872
1327,,0.0,0.829,0.171,0.4767
1328,,0.104,0.724,0.172,0.3612
1332,,0.236,0.764,0.0,-0.5719
1333,,0.0,1.0,0.0,0.0
1334,,0.355,0.645,0.0,-0.5106
1335,['Mali'],0.381,0.619,0.0,-0.6486
1337,,0.316,0.684,0.0,-0.5719
1340,,0.0,1.0,0.0,0.0
1346,['America'],0.122,0.524,0.354,0.5475
1347,,0.0,1.0,0.0,0.0
1348,,0.0,1.0,0.0,0.0
1350,,0.0,1.0,0.0,0.0
1351,,0.147,0.588,0.265,0.296
1355,['Detroit'],0.0,1.0,0.0,0.0
1359,,0.388,0.612,0.0,-0.2263
1361,,0.0,1.0,0.0,0.0
1363,,0.0,1.0,0.0,0.0
1364,['Arizona'],0.419,0.581,0.0,-0.7579
1365,,0.0,0.714,0.286,0.4215
1366,,0.0,0.893,0.107,0.0516
1367,['America'],0.16,0.661,0.179,-0.128
1368,,0.0,1.0,0.0,0.0
1370,,0.0,0.859,0.141,0.2023
1373,,0.481,0.519,0.0,-0.7579
1374,"['Camden', 'Baltimore']",0.147,0.853,0.0,-0.2263
1375,,0.0,1.0,0.0,0.0
1380,,0.0,0.774,0.226,0.3865
1383,,0.336,0.411,0.253,-0.0516
1384,,0.291,0.709,0.0,-0.5719
1385,,0.0,1.0,0.0,0.0
1393,['Russia'],0.0,1.0,0.0,0.0
1394,['Florida'],0.0,0.682,0.318,0.6369
1397,,0.0,1.0,0.0,0.0
1399,,0.111,0.889,0.0,-0.128
1400,['Philadelphia'],0.0,0.625,0.375,0.6369
1401,,0.175,0.825,0.0,-0.1779
1406,,0.0,0.85,0.15,0.3182
1407,,0.0,1.0,0.0,0.0
1408,,0.0,1.0,0.0,0.0
1409,['America'],0.343,0.392,0.265,-0.3818
1412,,0.0,0.808,0.192,0.2263
1416,['London'],0.256,0.744,0.0,-0.4767
1417,,0.0,1.0,0.0,0.0
1421,,0.378,0.495,0.126,-0.6227
1423,,0.403,0.597,0.0,-0.6597
1425,,0.144,0.616,0.24,0.34
1428,,0.0,1.0,0.0,0.0
1429,,0.0,0.641,0.359,0.6808
1430,,0.252,0.516,0.232,-0.0772
1431,,0.0,1.0,0.0,0.0
1432,,0.241,0.759,0.0,-0.2263
1434,,0.0,0.685,0.315,0.3182
1437,['Iran'],0.0,1.0,0.0,0.0
1439,"['Russia', 'Syria', 'U.S.']",0.27,0.73,0.0,-0.4019
1440,,0.2,0.8,0.0,-0.3612
1441,['Wisconsin'],0.0,1.0,0.0,0.0
1442,,0.0,1.0,0.0,0.0
1444,,0.155,0.845,0.0,-0.296
1446,,0.167,0.833,0.0,-0.296
1447,,0.0,0.784,0.216,0.0258
1448,['Israel'],0.247,0.753,0.0,-0.3182
1452,,0.0,1.0,0.0,0.0
1454,,0.0,1.0,0.0,0.0
1456,,0.0,0.853,0.147,0.2263
1457,,0.0,0.753,0.247,0.5574
1459,,0.0,1.0,0.0,0.0
1460,,0.213,0.787,0.0,-0.2263
1463,,0.0,0.806,0.194,0.34
1473,,0.0,1.0,0.0,0.0
1474,['Oregon'],0.173,0.827,0.0,-0.3182
1476,,0.0,1.0,0.0,0.0
1477,,0.0,1.0,0.0,0.0
1478,,0.111,0.889,0.0,-0.128
1479,,0.274,0.726,0.0,-0.5267
1481,,0.0,1.0,0.0,0.0
1482,,0.174,0.674,0.152,-0.1027
1484,,0.0,0.683,0.317,0.7579
1486,['St. Louis'],0.385,0.615,0.0,-0.6124
1487,,0.592,0.408,0.0,-0.8658
1488,,0.095,0.779,0.126,0.1779
1490,"['U.S.', 'Afghanistan']",0.203,0.797,0.0,-0.4215
1492,,0.0,0.649,0.351,0.4019
1493,,0.189,0.63,0.181,-0.0258
1494,,0.255,0.745,0.0,-0.5809
1496,,0.0,0.857,0.143,0.25
1497,,0.0,0.816,0.184,0.4019
1498,['Syria'],0.0,1.0,0.0,0.0
1499,['US'],0.146,0.68,0.175,0.0772
1501,,0.286,0.714,0.0,-0.1531
1502,,0.185,0.588,0.227,0.0018
1503,,0.158,0.842,0.0,-0.128
1504,,0.118,0.806,0.075,-0.2023
1506,,0.0,1.0,0.0,0.0
1508,,0.0,0.839,0.161,0.2755
1511,,0.0,0.448,0.552,0.5719
1512,,0.0,1.0,0.0,0.0
1515,,0.0,1.0,0.0,0.0
1516,"['U.S.', 'Paris']",0.352,0.464,0.184,-0.3662
1524,,0.288,0.611,0.1,-0.6486
1525,['N.H.'],0.0,1.0,0.0,0.0
1526,['U.S.'],0.0,1.0,0.0,0.0
1528,,0.494,0.506,0.0,-0.5994
1529,,0.0,0.791,0.209,0.4404
1531,,0.458,0.542,0.0,-0.8519
1537,,0.189,0.811,0.0,-0.4215
1541,,0.22,0.78,0.0,-0.4767
1543,,0.196,0.804,0.0,-0.296
1544,['Saudi Arabia'],0.0,1.0,0.0,0.0
1545,,0.0,0.735,0.265,0.5574
1546,['Kasich'],0.0,0.519,0.481,0.5719
1549,,0.0,0.656,0.344,0.4927
1557,,0.246,0.439,0.316,0.2023
1558,,0.0,1.0,0.0,0.0
1559,,0.0,1.0,0.0,0.0
1565,,0.101,0.441,0.458,0.7227
1569,,0.0,1.0,0.0,0.0
1570,['Syria'],0.0,1.0,0.0,0.0
1572,['Wisconsin'],0.0,1.0,0.0,0.0
1573,,0.0,1.0,0.0,0.0
1577,,0.342,0.658,0.0,-0.3818
1579,,0.0,1.0,0.0,0.0
1583,,0.0,1.0,0.0,0.0
1585,,0.0,1.0,0.0,0.0
1586,,0.0,1.0,0.0,0.0
1591,,0.0,1.0,0.0,0.0
1592,,0.204,0.556,0.241,0.1027
1593,,0.0,0.783,0.217,0.3612
1595,,0.0,1.0,0.0,0.0
1596,,0.0,1.0,0.0,0.0
1597,,0.0,0.843,0.157,0.0772
1598,,0.0,1.0,0.0,0.0
1599,,0.19,0.599,0.211,0.0541
1600,,0.0,1.0,0.0,0.0
1602,,0.148,0.852,0.0,-0.3818
1605,,0.0,1.0,0.0,0.0
1606,,0.701,0.299,0.0,-0.9136
1609,,0.177,0.629,0.194,0.0772
1612,,0.0,1.0,0.0,0.0
1614,,0.0,0.842,0.158,0.128
1617,,0.22,0.55,0.23,0.032
1619,,0.0,1.0,0.0,0.0
1624,,0.252,0.748,0.0,-0.4019
1626,,0.0,0.762,0.238,0.3612
1627,,0.165,0.744,0.091,-0.2263
1630,['Syria'],0.394,0.606,0.0,-0.5994
1632,,0.0,0.556,0.444,0.4939
1636,,0.0,1.0,0.0,0.0
1640,,0.281,0.719,0.0,-0.5719
1644,,0.0,1.0,0.0,0.0
1647,,0.0,1.0,0.0,0.0
1648,,0.0,1.0,0.0,0.0
1649,,0.0,1.0,0.0,0.0
1653,,0.241,0.658,0.101,-0.4939
1656,['Iran'],0.152,0.848,0.0,-0.3612
1657,,0.0,0.849,0.151,0.1531
1660,,0.0,1.0,0.0,0.0
1668,,0.172,0.828,0.0,-0.4019
1669,,0.0,1.0,0.0,0.0
1671,,0.273,0.455,0.273,0.0
1673,,0.0,1.0,0.0,0.0
1676,['Iraq'],0.0,1.0,0.0,0.0
1677,,0.0,1.0,0.0,0.0
1678,['U.S.'],0.0,0.811,0.189,0.4215
1682,,0.0,1.0,0.0,0.0
1692,,0.0,0.684,0.316,0.5719
1694,['America'],0.336,0.5,0.164,-0.34
1695,,0.0,1.0,0.0,0.0
1696,,0.0,1.0,0.0,0.0
1698,['Virginia'],0.0,1.0,0.0,0.0
1700,,0.0,0.706,0.294,0.3612
1702,,0.487,0.513,0.0,-0.765
1703,,0.207,0.643,0.15,-0.2023
1706,['Egypt'],0.217,0.667,0.117,-0.296
1707,,0.262,0.738,0.0,-0.4939
1708,['Israel'],0.217,0.606,0.177,-0.2023
1711,,0.161,0.575,0.264,0.2263
1713,,0.0,0.698,0.302,0.3818
1714,,0.2,0.615,0.185,-0.0516
1715,"['US', 'Soviet Union’s']",0.0,1.0,0.0,0.0
1716,,0.0,0.614,0.386,0.2235
1717,,0.22,0.78,0.0,-0.4767
1718,['Charleston'],0.593,0.407,0.0,-0.8807
1720,['Ireland'],0.0,0.703,0.297,0.5859
1722,,0.0,1.0,0.0,0.0
1723,,0.213,0.787,0.0,-0.2263
1725,,0.172,0.828,0.0,-0.3612
1731,,0.514,0.486,0.0,-0.8126
1734,,0.0,1.0,0.0,0.0
1735,,0.254,0.331,0.414,0.233
1736,,0.0,1.0,0.0,0.0
1740,,0.081,0.486,0.432,0.8176
1742,,0.0,0.804,0.196,0.296
1743,,0.0,1.0,0.0,0.0
1744,,0.0,0.748,0.252,0.4019
1745,,0.421,0.579,0.0,-0.6249
1746,,0.0,0.734,0.266,0.4404
1747,,0.223,0.647,0.129,-0.3182
1748,,0.348,0.652,0.0,-0.4939
1750,,0.32,0.391,0.289,-0.1027
1752,['America'],0.0,1.0,0.0,0.0
1754,,0.0,1.0,0.0,0.0
1756,,0.216,0.784,0.0,-0.5106
1758,['San Diego'],0.0,1.0,0.0,0.0
1761,,0.179,0.821,0.0,-0.34
1764,,0.0,0.803,0.197,0.4019
1765,,0.255,0.745,0.0,-0.34
1774,,0.54,0.46,0.0,-0.6908
1775,,0.239,0.761,0.0,-0.296
1776,,0.0,1.0,0.0,0.0
1779,,0.293,0.56,0.147,-0.4728
1780,,0.0,0.716,0.284,0.5799
1781,,0.493,0.294,0.213,-0.5859
1782,,0.0,0.75,0.25,0.25
1785,,0.161,0.839,0.0,-0.3612
1787,,0.0,0.513,0.487,0.5859
1790,['Turkey'],0.0,1.0,0.0,0.0
1791,,0.0,1.0,0.0,0.0
1794,,0.0,1.0,0.0,0.0
1796,,0.194,0.625,0.181,-0.0516
1798,,0.316,0.684,0.0,-0.5719
1799,,0.293,0.707,0.0,-0.4404
1800,,0.0,0.714,0.286,0.34
1801,,0.0,1.0,0.0,0.0
1802,['Wyoming'],0.326,0.674,0.0,-0.4404
1805,,0.139,0.861,0.0,-0.0762
1806,,0.0,0.648,0.352,0.5859
1807,['Indiana'],0.275,0.58,0.145,-0.2023
1812,['U.S.'],0.0,0.777,0.223,0.3182
1813,,0.441,0.559,0.0,-0.743
1814,['Cleveland'],0.0,1.0,0.0,0.0
1815,,0.0,1.0,0.0,0.0
1817,,0.189,0.811,0.0,-0.2732
1818,,0.188,0.584,0.227,0.1531
1823,['Selma'],0.098,0.902,0.0,-0.0516
1824,,0.0,0.833,0.167,0.1531
1826,,0.0,0.678,0.322,0.5859
1827,,0.0,1.0,0.0,0.0
1828,,0.0,1.0,0.0,0.0
1829,,0.0,0.92,0.08,0.0772
1830,,0.246,0.599,0.156,-0.3612
1831,['America'],0.438,0.562,0.0,-0.872
1836,"['Russia', 'Syria']",0.103,0.759,0.138,0.128
1837,,0.202,0.55,0.248,0.128
1838,,0.26,0.533,0.207,-0.2023
1841,,0.269,0.483,0.248,-0.0772
1842,,0.373,0.482,0.145,-0.5859
1843,,0.376,0.396,0.228,-0.128
1847,['Colorado'],0.121,0.403,0.476,0.6597
1850,,0.383,0.617,0.0,-0.4767
1854,,0.368,0.632,0.0,-0.5423
1857,,0.0,1.0,0.0,0.0
1861,,0.0,1.0,0.0,0.0
1864,,0.0,1.0,0.0,0.0
1866,,0.0,0.631,0.369,0.6249
1872,,0.0,1.0,0.0,0.0
1875,,0.0,1.0,0.0,0.0
1876,,0.127,0.751,0.121,-0.0258
1877,,0.365,0.635,0.0,-0.3182
1882,['Iran'],0.0,1.0,0.0,0.0
1883,,0.0,0.682,0.318,0.4215
1887,,0.216,0.784,0.0,-0.296
1894,,0.0,0.614,0.386,0.6865
1895,,0.0,1.0,0.0,0.0
1896,['Texas'],0.0,1.0,0.0,0.0
1899,,0.559,0.441,0.0,-0.8225
1902,,0.0,0.678,0.322,0.5859
1904,,0.524,0.476,0.0,-0.6705
1907,,0.113,0.515,0.371,0.5423
1909,,0.368,0.632,0.0,-0.5423
1911,,0.0,1.0,0.0,0.0
1912,,0.218,0.782,0.0,-0.5994
1914,['US'],0.0,1.0,0.0,0.0
1917,,0.63,0.37,0.0,-0.1779
1922,['California'],0.0,1.0,0.0,0.0
1923,,0.184,0.57,0.247,0.25
1924,,0.252,0.748,0.0,-0.4019
1925,,0.0,1.0,0.0,0.0
1928,,0.0,1.0,0.0,0.0
1929,,0.273,0.424,0.303,0.128
1931,['America'],0.0,0.743,0.257,0.5859
1935,['Iran'],0.0,0.843,0.157,0.0772
1937,['Russia'],0.324,0.676,0.0,-0.34
1938,"['Rubio', 'Iowa']",0.16,0.66,0.179,0.1027
1939,['Charleston'],0.173,0.67,0.156,-0.0772
1941,['Syria'],0.302,0.698,0.0,-0.3818
1946,,0.0,1.0,0.0,0.0
1948,,0.0,1.0,0.0,0.0
1951,['Turkey'],0.0,0.741,0.259,0.1027
1952,,0.0,1.0,0.0,0.0
1954,['US'],0.355,0.645,0.0,-0.6597
1955,,0.0,1.0,0.0,0.0
1957,,0.228,0.772,0.0,-0.395
1958,,0.175,0.606,0.22,0.1689
1959,,0.191,0.695,0.114,-0.325
1963,"['Lahore', 'Pakistan']",0.475,0.525,0.0,-0.8768
1966,,0.0,1.0,0.0,0.0
1967,,0.0,0.643,0.357,0.6124
1970,['US'],0.242,0.758,0.0,-0.4939
1972,['US'],0.0,1.0,0.0,0.0
1973,,0.353,0.515,0.132,-0.4588
1974,,0.0,0.685,0.315,0.3182
1975,['California'],0.192,0.808,0.0,-0.2263
1978,,0.0,0.816,0.184,0.4019
1980,['Iran'],0.219,0.781,0.0,-0.4215
1984,,0.0,1.0,0.0,0.0
1986,['Iran'],0.0,0.811,0.189,0.2732
1987,['US'],0.182,0.818,0.0,-0.4404
1991,,0.248,0.752,0.0,-0.5106
1995,,0.0,0.885,0.115,0.0772
1996,,0.0,1.0,0.0,0.0
1998,,0.137,0.863,0.0,-0.4019
1999,,0.219,0.533,0.249,0.128
2000,['Germany'],0.496,0.504,0.0,-0.7096
2001,,0.172,0.828,0.0,-0.4019
2003,['Ryan'],0.225,0.543,0.233,0.0258
2004,['California'],0.302,0.698,0.0,-0.3818
2006,,0.0,0.726,0.274,0.5267
2009,,0.123,0.877,0.0,-0.1027
2010,,0.409,0.481,0.111,-0.7351
2013,,0.0,0.783,0.217,0.3612
2017,,0.0,1.0,0.0,0.0
2019,['U.S.'],0.677,0.323,0.0,-0.8126
2020,['Iran'],0.394,0.606,0.0,-0.5994
2021,,0.0,0.714,0.286,0.25
2022,,0.255,0.745,0.0,-0.34
2024,,0.362,0.638,0.0,-0.5267
2025,['Washington'],0.406,0.594,0.0,-0.6249
2028,,0.0,1.0,0.0,0.0
2033,,0.0,1.0,0.0,0.0
2035,['VA'],0.0,1.0,0.0,0.0
2036,,0.0,0.762,0.238,0.3612
2037,['Iran'],0.0,0.785,0.215,0.4101
2039,,0.242,0.417,0.342,0.0516
2043,,0.0,1.0,0.0,0.0
2044,,0.0,0.649,0.351,0.4019
2047,,0.0,0.824,0.176,0.128
2048,,0.0,1.0,0.0,0.0
2049,,0.0,1.0,0.0,0.0
2050,['Bergdahl'],0.0,1.0,0.0,0.0
2051,,0.344,0.656,0.0,-0.4939
2053,"['Syria', 'Iraq']",0.206,0.794,0.0,-0.3818
2054,,0.138,0.608,0.254,0.2732
2057,['Ukraine'],0.0,0.789,0.211,0.3412
2060,,0.0,1.0,0.0,0.0
2063,,0.34,0.476,0.184,-0.3182
2064,,0.568,0.432,0.0,-0.8481
2065,,0.0,1.0,0.0,0.0
2066,,0.0,1.0,0.0,0.0
2067,['Kentucky'],0.0,0.707,0.293,0.4404
2068,,0.0,1.0,0.0,0.0
2069,['Milwaukee'],0.245,0.755,0.0,-0.3818
2071,['Flint'],0.255,0.745,0.0,-0.6249
2073,,0.0,1.0,0.0,0.0
2075,,0.0,1.0,0.0,0.0
2077,['Iraq'],0.0,1.0,0.0,0.0
2078,,0.0,1.0,0.0,0.0
2080,,0.0,1.0,0.0,0.0
2087,,0.326,0.674,0.0,-0.7003
2089,,0.174,0.826,0.0,-0.2263
2090,,0.0,0.759,0.241,0.2263
2091,,0.613,0.387,0.0,-0.877
2092,,0.0,0.77,0.23,0.2716
2095,,0.193,0.807,0.0,-0.4767
2097,,0.158,0.702,0.14,-0.0772
2099,,0.0,1.0,0.0,0.0
2100,,0.16,0.84,0.0,-0.2732
2102,,0.528,0.472,0.0,-0.7717
2103,,0.234,0.541,0.225,-0.0258
2104,['New York'],0.204,0.796,0.0,-0.3182
2105,,0.0,0.8,0.2,0.3612
2106,,0.211,0.789,0.0,-0.1531
2108,,0.0,0.545,0.455,0.6124
2109,,0.167,0.833,0.0,-0.296
2111,,0.305,0.598,0.097,-0.672
2112,,0.0,1.0,0.0,0.0
2113,,0.175,0.825,0.0,-0.1779
2116,,0.38,0.503,0.117,-0.6908
2122,"['Iraq', 'Iran']",0.236,0.764,0.0,-0.5267
2126,['Calif.'],0.307,0.693,0.0,-0.4767
2128,,0.128,0.872,0.0,-0.2263
2131,,0.0,1.0,0.0,0.0
2134,,0.0,0.833,0.167,0.1027
2136,,0.0,1.0,0.0,0.0
2137,,0.365,0.635,0.0,-0.5574
2141,['Iran'],0.0,1.0,0.0,0.0
2143,,0.0,0.748,0.252,0.4019
2147,,0.0,1.0,0.0,0.0
2149,,0.0,0.814,0.186,0.4939
2150,['the United States'],0.0,0.797,0.203,0.4215
2151,['America'],0.364,0.636,0.0,-0.8402
2152,,0.0,1.0,0.0,0.0
2154,,0.355,0.645,0.0,-0.296
2158,,0.149,0.851,0.0,-0.2732
2159,,0.0,1.0,0.0,0.0
2161,,0.107,0.534,0.359,0.7351
2164,,0.0,0.864,0.136,0.0258
2166,,0.0,1.0,0.0,0.0
2167,,0.0,0.696,0.304,0.5413
2168,,0.0,0.707,0.293,0.6093
2169,,0.514,0.486,0.0,-0.8126
2170,,0.0,1.0,0.0,0.0
2172,,0.231,0.522,0.246,0.0516
2175,,0.255,0.745,0.0,-0.6249
2182,,0.0,1.0,0.0,0.0
2185,,0.184,0.816,0.0,-0.1779
2187,['St. Louis'],0.323,0.677,0.0,-0.5106
2188,['Kasich'],0.213,0.533,0.253,0.1531
2190,,0.0,1.0,0.0,0.0
2193,,0.191,0.809,0.0,-0.3818
2194,,0.0,0.622,0.378,0.3919
2196,,0.0,0.763,0.237,0.4215
2198,,0.0,1.0,0.0,0.0
2199,,0.205,0.643,0.152,-0.2263
2200,,0.163,0.709,0.128,-0.128
2202,['US'],0.0,1.0,0.0,0.0
2205,,0.485,0.515,0.0,-0.6908
2206,['America'],0.209,0.791,0.0,-0.2755
2207,,0.417,0.583,0.0,-0.6486
2208,,0.375,0.625,0.0,-0.34
2212,,0.0,0.775,0.225,0.4939
2213,,0.0,1.0,0.0,0.0
2220,,0.0,0.789,0.211,0.34
2223,,0.0,1.0,0.0,0.0
2225,,0.0,1.0,0.0,0.0
2227,,0.245,0.755,0.0,-0.3804
2228,"['Egypt', 'Libya']",0.333,0.667,0.0,-0.6705
2229,['America'],0.0,1.0,0.0,0.0
2230,,0.143,0.857,0.0,-0.128
2231,,0.0,1.0,0.0,0.0
2233,,0.0,0.833,0.167,0.2023
2234,['Iran'],0.0,1.0,0.0,0.0
2237,,0.0,0.563,0.437,0.4767
2243,,0.0,0.789,0.211,0.34
2246,,0.574,0.426,0.0,-0.4019
2250,,0.0,1.0,0.0,0.0
2251,['New Hampshire'],0.0,0.901,0.099,0.0258
2255,,0.182,0.818,0.0,-0.25
2257,,0.0,0.714,0.286,0.4215
2259,,0.0,0.778,0.222,0.25
2261,,0.271,0.729,0.0,-0.3818
2262,['Israel'],0.3,0.455,0.245,-0.1531
2263,,0.0,1.0,0.0,0.0
2265,,0.136,0.678,0.186,0.1531
2269,"['Kentucky', 'Ohio']",0.23,0.504,0.266,0.128
2270,,0.204,0.796,0.0,-0.3182
2272,"['US', 'Mexico']",0.2,0.8,0.0,-0.3612
2273,,0.0,0.814,0.186,0.4927
2275,,0.231,0.769,0.0,-0.4019
2276,,0.0,1.0,0.0,0.0
2277,['Ukraine'],0.0,0.658,0.342,0.3818
2278,,0.268,0.732,0.0,-0.6597
2280,,0.185,0.815,0.0,-0.3612
2282,"['Rubio', 'Cruz']",0.0,0.756,0.244,0.4404
2283,,0.151,0.642,0.207,0.1999
2284,,0.0,0.796,0.204,0.3182
2286,,0.354,0.531,0.115,-0.5719
2288,,0.239,0.761,0.0,-0.296
2290,['Iowa'],0.342,0.658,0.0,-0.3818
2294,,0.0,1.0,0.0,0.0
2299,,0.355,0.645,0.0,-0.6705
2300,,0.0,1.0,0.0,0.0
2301,,0.0,0.722,0.278,0.4019
2304,,0.212,0.788,0.0,-0.5106
2305,,0.804,0.196,0.0,-0.4767
2307,,0.0,0.797,0.203,0.4215
2308,,0.61,0.314,0.075,-0.8591
2312,,0.0,1.0,0.0,0.0
2315,,0.0,1.0,0.0,0.0
2316,,0.0,1.0,0.0,0.0
2317,['Arizona'],0.242,0.758,0.0,-0.5859
2318,['U.S.'],0.0,1.0,0.0,0.0
2320,['Afghanistan'],0.0,1.0,0.0,0.0
2322,['Iran'],0.0,1.0,0.0,0.0
2325,,0.152,0.652,0.196,0.1531
2328,,0.148,0.696,0.157,0.0516
2329,,0.0,1.0,0.0,0.0
2331,,0.0,1.0,0.0,0.0
2337,,0.273,0.424,0.303,0.128
2338,['Iowa'],0.459,0.541,0.0,-0.1779
2340,,0.231,0.769,0.0,-0.0516
2346,['Brussels'],0.293,0.707,0.0,-0.4404
2349,,0.0,1.0,0.0,0.0
2350,,0.0,1.0,0.0,0.0
2351,,0.321,0.679,0.0,-0.6369
2352,,0.0,1.0,0.0,0.0
2353,,0.0,1.0,0.0,0.0
2355,,0.0,0.775,0.225,0.4404
2356,,0.213,0.633,0.154,-0.5106
2367,['France'],0.695,0.305,0.0,-0.9287
2372,,0.0,1.0,0.0,0.0
2375,,0.0,1.0,0.0,0.0
2376,"['Florida', 'Illinois', 'Ohio', 'North Carolina', 'Florida']",0.0,0.664,0.336,0.8225
2377,,0.0,0.726,0.274,0.5267
2378,,0.0,1.0,0.0,0.0
2383,,0.0,1.0,0.0,0.0
2384,,0.0,1.0,0.0,0.0
2385,,0.0,0.69,0.31,0.5574
2386,,0.0,1.0,0.0,0.0
2388,,0.0,1.0,0.0,0.0
2390,,0.0,1.0,0.0,0.0
2394,,0.0,0.513,0.487,0.6908
2396,,0.0,1.0,0.0,0.0
2399,,0.0,0.789,0.211,0.34
2403,,0.0,0.556,0.444,0.4939
2404,,0.0,0.743,0.257,0.5859
2405,,0.0,0.769,0.231,0.34
2408,['US'],0.423,0.457,0.12,-0.743
2409,,0.633,0.367,0.0,-0.7845
2410,,0.0,1.0,0.0,0.0
2411,,0.0,0.722,0.278,0.4019
2412,['N.H.'],0.0,1.0,0.0,0.0
2414,,0.0,1.0,0.0,0.0
2416,,0.0,0.805,0.195,0.4404
2420,,0.185,0.637,0.178,-0.0258
2421,,0.42,0.58,0.0,-0.7003
2422,,0.0,1.0,0.0,0.0
2423,['Orlando'],0.0,0.788,0.212,0.5423
2426,,0.217,0.783,0.0,-0.3612
2429,,0.0,0.806,0.194,0.34
2431,,0.282,0.718,0.0,-0.6249
2432,,0.0,0.8,0.2,0.3612
2433,,0.18,0.82,0.0,-0.296
2438,,0.0,1.0,0.0,0.0
2440,,0.262,0.738,0.0,-0.6521
2441,,0.245,0.755,0.0,-0.3818
2442,['New York Wins'],0.0,0.748,0.252,0.5719
2443,,0.0,1.0,0.0,0.0
2445,,0.0,1.0,0.0,0.0
2446,['South Carolina'],0.465,0.535,0.0,-0.8271
2449,,0.255,0.606,0.139,-0.4404
2450,['Iraq'],0.0,1.0,0.0,0.0
2454,,0.0,1.0,0.0,0.0
2457,,0.375,0.625,0.0,-0.5574
2459,,0.167,0.833,0.0,-0.1531
2460,,0.231,0.769,0.0,-0.2732
2462,,0.231,0.769,0.0,-0.34
2465,,0.0,0.864,0.136,0.0258
2466,['Iran'],0.196,0.804,0.0,-0.296
2467,,0.0,0.828,0.172,0.4019
2468,,0.0,1.0,0.0,0.0
2471,,0.0,1.0,0.0,0.0
2472,,0.342,0.658,0.0,-0.3818
2475,,0.339,0.661,0.0,-0.6249
2478,,0.577,0.423,0.0,-0.6249
2480,,0.0,1.0,0.0,0.0
2481,,0.0,1.0,0.0,0.0
2483,,0.164,0.533,0.303,0.34
2484,,0.0,1.0,0.0,0.0
2485,,0.459,0.541,0.0,-0.5267
2487,,0.0,0.816,0.184,0.4019
2488,,0.241,0.529,0.229,-0.0516
2489,,0.239,0.761,0.0,-0.296
2490,,0.0,0.654,0.346,0.8126
2493,"['Egypt', 'Libya']",0.0,1.0,0.0,0.0
2495,"[""Puerto Rico's""]",0.423,0.577,0.0,-0.765
2496,,0.0,1.0,0.0,0.0
2497,"['Syria', 'US']",0.2,0.8,0.0,-0.3612
2499,,0.0,1.0,0.0,0.0
2500,,0.0,1.0,0.0,0.0
2501,,0.407,0.593,0.0,-0.6705
2502,,0.162,0.838,0.0,-0.4767
2503,,0.0,1.0,0.0,0.0
2504,,0.167,0.833,0.0,-0.296
2505,"['Orlando', 'U.S.']",0.196,0.804,0.0,-0.296
2506,,0.412,0.588,0.0,-0.4215
2510,"['Obama', 'Iran']",0.0,0.843,0.157,0.0772
2512,['Kochs'],0.0,1.0,0.0,0.0
2513,,0.379,0.621,0.0,-0.7717
2516,['Indiana'],0.0,1.0,0.0,0.0
2517,,0.0,0.864,0.136,0.0258
2518,,0.565,0.435,0.0,-0.7579
2520,,0.0,1.0,0.0,0.0
2521,,0.0,1.0,0.0,0.0
2523,,0.0,1.0,0.0,0.0
2526,,0.353,0.471,0.176,-0.3612
2528,['Mohammed Event'],0.0,1.0,0.0,0.0
2529,['Paris'],0.62,0.38,0.0,-0.8689
2532,['Wisconsin'],0.0,1.0,0.0,0.0
2533,,0.274,0.726,0.0,-0.6007
2535,,0.0,0.745,0.255,0.34
2536,,0.0,0.859,0.141,0.2023
2539,,0.0,1.0,0.0,0.0
2540,,0.543,0.457,0.0,-0.8591
2541,,0.0,1.0,0.0,0.0
2542,,0.0,1.0,0.0,0.0
2543,,0.0,0.722,0.278,0.4019
2547,"['France', 'Belgium', 'Italy']",0.264,0.604,0.132,-0.34
2548,,0.0,0.816,0.184,0.2023
2551,,0.0,1.0,0.0,0.0
2552,,0.216,0.784,0.0,-0.296
2553,,0.0,1.0,0.0,0.0
2556,,0.206,0.794,0.0,-0.3818
2557,,0.511,0.382,0.107,-0.8579
2560,['New York'],0.584,0.311,0.106,-0.8271
2561,['Ark.'],0.296,0.704,0.0,-0.5216
2562,,0.0,0.723,0.277,0.3182
